externalid,tranId,Customer,trandate,orderstatus,startdate,enddate,otherrefnum,memo,salesrep,opportunity,saleseffectivedate,leadsource,partner,Department,Class,Location,couponcode,promocode,discount-discountItem,discount-discountrate,itemLine_item,new_part,itemLine_quantity,itemLine_serialNumbers,itemLine_units,itemLine_salesPrice,itemLine_amount,itemLine_description,itemLine_isTaxable,itemLine_priceLevel,itemLine_department,itemLine_class,itemLine_location,itemLine_custom:Field Name,itemLine_custom:Field Name1,itemLine_custom:Field Name2,shipdate,shipcarrier,shipmethod,shipcomplete,shipaddresslist,shipattention,shipaddressee,shipAddr1,shipAddr2,shipCity,shipState,shipZip,shipCountry,shipPhone,terms,billattention,billAddressee,billAddr1,billAddr2,billCity,billState,billZip,billCountry,billPhone,currency,exchangerate,istaxable,taxitem,taxrate,tobeprinted,tobeemailed,email,tobefaxed,fax,customermessage,custbody_nsts_ci_exclude,custom:Field Name,custom:Field Name1,custom:Field Name2
71562,71562,0603464,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,AIRTEST-TWNLOL-NC,,1,?,EACH,172,172,LAB ON LOCALE TWIN 1989,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SKYLAND VOL FIRE DEPT,9 MILLER RD,,SKYLAND,SKYLAND,28776,USA,?,30,?,SKYLAND FIRE AND RESCUE,PO BOX 640,,Skyland,NC,28776,USA,?,?,?,NC-BUNCOM,?,?,Y,?,EBARNWELL@SKYLANDFIRE.COM,?,(828) 684-1010,?,?,?,?,?,
71562,71562,0603464,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,3.75,3.75,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SKYLAND VOL FIRE DEPT,9 MILLER RD,,SKYLAND,SKYLAND,28776,USA,?,30,?,SKYLAND FIRE AND RESCUE,PO BOX 640,,Skyland,NC,28776,USA,?,?,?,NC-BUNCOM,?,?,Y,?,EBARNWELL@SKYLANDFIRE.COM,?,(828) 684-1010,?,?,?,?,?,
71563,71563,0613878,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,327.9,327.9,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARKERS ISLAND FIRE DEPT.,1219 ISLAND ROAD,,HARKERS ISLAND,HARKERS ISLAND,28531,USA,?,30,?,HARKERS ISLAND FIRE DEPT,PO BOX 273,ATTN:  FINANCE,Harkers Island,NC,28531,USA,?,?,?,NC-CARTER,?,?,Y,?,JOANONEAL6@EC.RR.COM,?,(252) 728-7988,?,?,?,?,?,
71563,71563,0613878,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARKERS ISLAND FIRE DEPT.,1219 ISLAND ROAD,,HARKERS ISLAND,HARKERS ISLAND,28531,USA,?,30,?,HARKERS ISLAND FIRE DEPT,PO BOX 273,ATTN:  FINANCE,Harkers Island,NC,28531,USA,?,?,?,NC-CARTER,?,?,Y,?,JOANONEAL6@EC.RR.COM,?,(252) 728-7988,?,?,?,?,?,
71563,71563,0613878,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,2,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARKERS ISLAND FIRE DEPT.,1219 ISLAND ROAD,,HARKERS ISLAND,HARKERS ISLAND,28531,USA,?,30,?,HARKERS ISLAND FIRE DEPT,PO BOX 273,ATTN:  FINANCE,Harkers Island,NC,28531,USA,?,?,?,NC-CARTER,?,?,Y,?,JOANONEAL6@EC.RR.COM,?,(252) 728-7988,?,?,?,?,?,
71563,71563,0613878,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,60037,060037A,1,?,EACH,158,158,Cartridge - SECURUS Was CTG9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARKERS ISLAND FIRE DEPT.,1219 ISLAND ROAD,,HARKERS ISLAND,HARKERS ISLAND,28531,USA,?,30,?,HARKERS ISLAND FIRE DEPT,PO BOX 273,ATTN:  FINANCE,Harkers Island,NC,28531,USA,?,?,?,NC-CARTER,?,?,Y,?,JOANONEAL6@EC.RR.COM,?,(252) 728-7988,?,?,?,?,?,
71563,71563,0613878,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25950,N25950,1,?,EACH,30.3,30.3,Filter Intake,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARKERS ISLAND FIRE DEPT.,1219 ISLAND ROAD,,HARKERS ISLAND,HARKERS ISLAND,28531,USA,?,30,?,HARKERS ISLAND FIRE DEPT,PO BOX 273,ATTN:  FINANCE,Harkers Island,NC,28531,USA,?,?,?,NC-CARTER,?,?,Y,?,JOANONEAL6@EC.RR.COM,?,(252) 728-7988,?,?,?,?,?,
71563,71563,0613878,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25326K,,1,?,EACH,26.93,26.93,KIT OIL FILTER ELEMENT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARKERS ISLAND FIRE DEPT.,1219 ISLAND ROAD,,HARKERS ISLAND,HARKERS ISLAND,28531,USA,?,30,?,HARKERS ISLAND FIRE DEPT,PO BOX 273,ATTN:  FINANCE,Harkers Island,NC,28531,USA,?,?,?,NC-CARTER,?,?,Y,?,JOANONEAL6@EC.RR.COM,?,(252) 728-7988,?,?,?,?,?,
71563,71563,0613878,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,83,83,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARKERS ISLAND FIRE DEPT.,1219 ISLAND ROAD,,HARKERS ISLAND,HARKERS ISLAND,28531,USA,?,30,?,HARKERS ISLAND FIRE DEPT,PO BOX 273,ATTN:  FINANCE,Harkers Island,NC,28531,USA,?,?,?,NC-CARTER,?,?,Y,?,JOANONEAL6@EC.RR.COM,?,(252) 728-7988,?,?,?,?,?,
71563,71563,0613878,02/19/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,8.69,8.69,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARKERS ISLAND FIRE DEPT.,1219 ISLAND ROAD,,HARKERS ISLAND,HARKERS ISLAND,28531,USA,?,30,?,HARKERS ISLAND FIRE DEPT,PO BOX 273,ATTN:  FINANCE,Harkers Island,NC,28531,USA,?,?,?,NC-CARTER,?,?,Y,?,JOANONEAL6@EC.RR.COM,?,(252) 728-7988,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,302.77,302.77,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,2,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,58825,058825,1,?,EACH,84,84,Cartridge - 27 in. no CO. Was,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,60037,060037A,1,?,EACH,158,158,Cartridge - SECURUS Was CTG9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25886,N25886,1,?,EACH,46.8,46.8,Filter - intake H19 - H25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,82.5,82.5,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25326K,,1,?,EACH,26.93,26.93,KIT OIL FILTER ELEMENT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,AIRTEST-SINLOL-NC,,1,?,EACH,128,128,LAB ON LOCALE,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71564,71564,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,17.18,17.18,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,TRUCK 246,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71566,71566,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,321.56,321.56,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 3,801 FERRY RD,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,(252) 447-0162,?,?,?,?,?,
71566,71566,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 3,801 FERRY RD,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,(252) 447-0162,?,?,?,?,?,
71566,71566,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,1,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 3,801 FERRY RD,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,(252) 447-0162,?,?,?,?,?,
71566,71566,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,60037,060037A,1,?,EACH,158,158,Cartridge - SECURUS Was CTG9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 3,801 FERRY RD,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,(252) 447-0162,?,?,?,?,?,
71566,71566,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25950,N25950,1,?,EACH,30.3,30.3,Filter Intake,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 3,801 FERRY RD,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,(252) 447-0162,?,?,?,?,?,
71566,71566,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25326K,,1,?,EACH,26.93,26.93,KIT OIL FILTER ELEMENT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 3,801 FERRY RD,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,(252) 447-0162,?,?,?,?,?,
71566,71566,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,82.5,82.5,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 3,801 FERRY RD,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,(252) 447-0162,?,?,?,?,?,
71566,71566,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,AIRTEST-SINLOL-NC,,1,?,EACH,128,128,LAB ON LOCALE,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 3,801 FERRY RD,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,(252) 447-0162,?,?,?,?,?,
71566,71566,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,16.43,16.43,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 3,801 FERRY RD,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,(252) 447-0162,?,?,?,?,?,
71567,71567,0210196,02/19/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,,?,?,N,?,BAS-PMFL2,,1,?,EACH,305,305,Semi Annual  Preventative Main,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,SAINT PETERSBURG,33707,USA,?,30,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,FL,33707,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71567,71567,0210196,02/19/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,,?,?,Y,?,AB65XCAC,,1,?,EACH,83,83,Cartridge Bristol,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,SAINT PETERSBURG,33707,USA,?,30,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,FL,33707,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71567,71567,0210196,02/19/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,,?,?,Y,?,AB65X10CA,,1,?,EACH,109,109,Cartridge Bristol,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,SAINT PETERSBURG,33707,USA,?,30,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,FL,33707,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71567,71567,0210196,02/19/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,,?,?,Y,?,MKOIL-B,,1,?,EACH,89,89,Oil - Mako "S" Blue Type Synth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,SAINT PETERSBURG,33707,USA,?,30,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,FL,33707,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71567,71567,0210196,02/19/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-FL,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,SAINT PETERSBURG,33707,USA,?,30,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,FL,33707,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71567,71567,0210196,02/19/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,,?,?,N,?,SLP-HP-WITH MAINTENANCE,,2,?,EACH,98.75,98.75,Single High Pressure Air Test.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,SAINT PETERSBURG,33707,USA,?,30,?,CITY OF GULFPORT,2401 53rd. STREET SOUTH,,SAINT PETERSBURG,FL,33707,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71568,71568,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,390.3,390.3,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71568,71568,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71568,71568,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,1,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71568,71568,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,58827,058827,1,?,EACH,97,97,Cartridge 27 in CO-removal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71568,71568,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N70,,1,?,EACH,15,15,Element - Intake Filter. NO BO,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71568,71568,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,82.5,82.5,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71568,71568,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25326K,,1,?,EACH,26.93,26.93,KIT OIL FILTER ELEMENT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71568,71568,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,AIRTEST-SINLOL-NC,,1,?,EACH,128,128,LAB ON LOCALE,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71568,71568,0603956,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,12.25,12.25,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HARLOWE FIRE DEPT STA 1,3930 HWY 101,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HARLOWE FIRE DEPT,3930 HWY 101,,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,,?,252-447-0162,?,?,?,?,?,
71569,71569,0600489,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,547.96,547.96,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HAVELOCK FD-WEST END FS,859 US-70W,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HAVELOCK FIRE DEPT,PO BOX 368,ACCOUNT PAYABLE,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,accounting@havelocknc.us,?,(252) 444-6896,?,?,?,?,?,
71569,71569,0600489,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HAVELOCK FD-WEST END FS,859 US-70W,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HAVELOCK FIRE DEPT,PO BOX 368,ACCOUNT PAYABLE,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,accounting@havelocknc.us,?,(252) 444-6896,?,?,?,?,?,
71569,71569,0600489,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,1,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,HAVELOCK FD-WEST END FS,859 US-70W,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HAVELOCK FIRE DEPT,PO BOX 368,ACCOUNT PAYABLE,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,accounting@havelocknc.us,?,(252) 444-6896,?,?,?,?,?,
71569,71569,0600489,02/19/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,60037,060037A,1,?,EACH,158,158,Cartridge - SECURUS Was CTG9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HAVELOCK FD-WEST END FS,859 US-70W,,HAVELOCK,HAVELOCK,28532,USA,?,30,?,HAVELOCK FIRE DEPT,PO BOX 368,ACCOUNT PAYABLE,Havelock,NC,28532,USA,?,?,?,NC-CRAVEN,?,?,Y,?,accounting@havelocknc.us,?,(252) 444-6896,?,?,?,?,?,
